source,target,type,source_type,target_type,0
2,436,atiende_a,health_post,cuadra,0.1919796
2,437,atiende_a,health_post,cuadra,0.20220812
2,438,atiende_a,health_post,cuadra,0.18207674
2,439,atiende_a,health_post,cuadra,0.21325426
2,440,atiende_a,health_post,cuadra,0.2383131
2,441,atiende_a,health_post,cuadra,0.20456307
2,442,atiende_a,health_post,cuadra,0.14108856
2,443,atiende_a,health_post,cuadra,0.21231368
2,444,atiende_a,health_post,cuadra,0.2517453
2,445,atiende_a,health_post,cuadra,0.24400379
2,446,atiende_a,health_post,cuadra,0.24075039
2,447,atiende_a,health_post,cuadra,0.23928471
2,448,atiende_a,health_post,cuadra,0.27061635
2,449,atiende_a,health_post,cuadra,0.26652348
2,450,atiende_a,health_post,cuadra,0.27884755
2,451,atiende_a,health_post,cuadra,0.30493236
2,452,atiende_a,health_post,cuadra,0.30087563
2,453,atiende_a,health_post,cuadra,0.14551626
2,454,atiende_a,health_post,cuadra,0.3286068
2,455,atiende_a,health_post,cuadra,0.32179192
2,456,atiende_a,health_post,cuadra,0.27719185
2,457,atiende_a,health_post,cuadra,0.2858536
2,458,atiende_a,health_post,cuadra,0.29495645
2,459,atiende_a,health_post,cuadra,0.30810928
2,460,atiende_a,health_post,cuadra,0.3133916
2,461,atiende_a,health_post,cuadra,0.32733414
2,462,atiende_a,health_post,cuadra,0.15106525
2,463,atiende_a,health_post,cuadra,0.15818298
2,464,atiende_a,health_post,cuadra,0.16646074
2,465,atiende_a,health_post,cuadra,0.15050803
2,466,atiende_a,health_post,cuadra,0.19858587
2,467,atiende_a,health_post,cuadra,0.22476186
2,468,atiende_a,health_post,cuadra,0.22397235
2,469,atiende_a,health_post,cuadra,0.22368357
2,470,atiende_a,health_post,cuadra,0.22401953
2,471,atiende_a,health_post,cuadra,0.22460048
2,472,atiende_a,health_post,cuadra,0.22555873
2,473,atiende_a,health_post,cuadra,0.24489069
2,474,atiende_a,health_post,cuadra,0.2440831
2,475,atiende_a,health_post,cuadra,0.24354865
2,476,atiende_a,health_post,cuadra,0.24353544
2,477,atiende_a,health_post,cuadra,0.21040882
2,478,atiende_a,health_post,cuadra,0.24382076
2,479,atiende_a,health_post,cuadra,0.24451008
2,480,atiende_a,health_post,cuadra,0.26380527
2,481,atiende_a,health_post,cuadra,0.26336944
2,482,atiende_a,health_post,cuadra,0.26302445
2,483,atiende_a,health_post,cuadra,0.26324004
2,484,atiende_a,health_post,cuadra,0.26360455
2,485,atiende_a,health_post,cuadra,0.28410846
2,486,atiende_a,health_post,cuadra,0.28321993
2,487,atiende_a,health_post,cuadra,0.2089491
2,488,atiende_a,health_post,cuadra,0.28278366
2,489,atiende_a,health_post,cuadra,0.2824952
2,490,atiende_a,health_post,cuadra,0.28294522
2,491,atiende_a,health_post,cuadra,0.2836205
2,492,atiende_a,health_post,cuadra,0.29916096
2,493,atiende_a,health_post,cuadra,0.29842746
2,494,atiende_a,health_post,cuadra,0.29891777
2,495,atiende_a,health_post,cuadra,0.29962546
2,496,atiende_a,health_post,cuadra,0.20833871
2,497,atiende_a,health_post,cuadra,0.30972767
2,498,atiende_a,health_post,cuadra,0.31099463
2,499,atiende_a,health_post,cuadra,0.31703702
2,500,atiende_a,health_post,cuadra,0.30710748
2,501,atiende_a,health_post,cuadra,0.20087297
2,502,atiende_a,health_post,cuadra,0.1940287
2,503,atiende_a,health_post,cuadra,0.18699172
2,504,atiende_a,health_post,cuadra,0.18006404
2,505,atiende_a,health_post,cuadra,0.18071344
2,506,atiende_a,health_post,cuadra,0.19341172
2,507,atiende_a,health_post,cuadra,0.20802858
2,508,atiende_a,health_post,cuadra,0.19477296
2,509,atiende_a,health_post,cuadra,0.2092967
1,510,atiende_a,health_post,cuadra,0.20481364
